title,region,region_name,region_parent_name,price,property_size,bedrooms,bathrooms,furnishing,is_boost,content_name
"Furnished 2bdrm Penthouse in Oniru, Victoria Island for sale","Lagos State, Victoria Island",Victoria Island,Lagos State,"₦ 250,000,000",100.0,2,2,Furnished,enterprise,"Furnished 2bdrm Penthouse in Oniru, Victoria Island for sale"
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 180,000,000",100.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Ikota for sale
2bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 140,000,000",100.0,2,2,Unfurnished,enterprise,2bdrm Apartment in Ikate for sale
"4bdrm Duplex in Ikota Villa Estate, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,"₦ 200,000,000",100.0,4,4,Unfurnished,enterprise,"4bdrm Duplex in Ikota Villa Estate, Lekki for sale"
Furnished 4bdrm House in Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,"₦ 550,000,000",500.0,4,4,Furnished,diamond,Furnished 4bdrm House in Magodo for sale
Furnished 3bdrm House in Olokonla for sale,"Ajah, Olokonla",Olokonla,Ajah,"₦ 150,000,000",500.0,3,3,Furnished,diamond,Furnished 3bdrm House in Olokonla for sale
Furnished 4bdrm House in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,"₦ 750,000,000",500.0,4,4,Furnished,diamond,Furnished 4bdrm House in Ikeja GRA for sale
6bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 72,000,000",470.0,6,6,Semi-Furnished,diamond,6bdrm Block of Flats in Benin City for sale
"6bdrm Duplex in Iwofe By Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 230,000,000",539.0,6,7,Semi-Furnished,enterprise,"6bdrm Duplex in Iwofe By Ada George, Port-Harcourt for sale"
"5bdrm Duplex in Magodo Phase2, Lagos State for sale",Lagos State,Lagos State,,"₦ 750,000,000",500.0,5,6,Semi-Furnished,diamond,"5bdrm Duplex in Magodo Phase2, Lagos State for sale"
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 200,000,000",500.0,2,2,Semi-Furnished,diamond,2bdrm Apartment in Lekki Phase 1 for sale
"5bdrm Duplex in It Owns Compound, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 800,000,000",700.0,5,7,Unfurnished,diamond,"5bdrm Duplex in It Owns Compound, Apo Resettlement for sale"
"4bdrm Duplex in Serenen Environment, Ifako-Gbagada for sale","Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,"₦ 300,000,000",275.0,4,4,Unfurnished,diamond,"4bdrm Duplex in Serenen Environment, Ifako-Gbagada for sale"
5bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 1,500,000,000",600.0,5,5,Unfurnished,diamond,5bdrm Duplex in Asokoro for sale
5bdrm Duplex in Jahi for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 600,000,000",400.0,5,5,Semi-Furnished,enterprise,5bdrm Duplex in Jahi for sale
3bdrm House in Lagos State for sale,Lagos State,Lagos State,,"₦ 170,000,000",150.0,3,3,Unfurnished,enterprise,3bdrm House in Lagos State for sale
5bdrm Duplex in Jabi Waterfront for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 1,100,000,000",600.0,5,6,Semi-Furnished,enterprise,5bdrm Duplex in Jabi Waterfront for sale
Furnished 5bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 380,000,000",700.0,5,6,Furnished,enterprise,Furnished 5bdrm Duplex in Apo Resettlement for sale
1bdrm Apartment in Ologolo for sale,"Lekki, Ologolo",Ologolo,Lekki,"₦ 110,000,000",100.0,1,1,Unfurnished,enterprise,1bdrm Apartment in Ologolo for sale
"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Ajah,"₦ 140,000,000",100.0,4,4,Unfurnished,enterprise,"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale"
Furnished 3bdrm House in Abijo for sale,"Ibeju, Abijo",Abijo,Ibeju,"₦ 100,000,000",500.0,3,3,Furnished,diamond,Furnished 3bdrm House in Abijo for sale
Furnished 3bdrm House in Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,"₦ 280,000,000",500.0,3,3,Furnished,diamond,Furnished 3bdrm House in Magodo for sale
Furnished 2bdrm Apartment in Lekki Conservation for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,"₦ 135,000,000",100.0,2,2,Furnished,enterprise,Furnished 2bdrm Apartment in Lekki Conservation for sale
Furnished 5bdrm House in Omole Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,"₦ 700,000,000",500.0,5,5,Furnished,diamond,Furnished 5bdrm House in Omole Phase 1 for sale
4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 400,000,000",100.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Ikate for sale
4bdrm House in Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,"₦ 350,000,000",500.0,4,4,Semi-Furnished,diamond,4bdrm House in Ikeja for sale
2bdrm Apartment in Lekki Phase1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 380,000,000",100.0,2,2,Unfurnished,enterprise,2bdrm Apartment in Lekki Phase1 for sale
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 205,000,000",200.0,4,5,Semi-Furnished,diamond,4bdrm Duplex in Lekki for sale
3bdrm Duplex in Ado / Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,"₦ 125,000,000",500.0,3,3,Semi-Furnished,diamond,3bdrm Duplex in Ado / Ajah for sale
4bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 350,000,000",600.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Osapa london for sale
4bdrm Duplex in Port-Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 250,000,000",400.0,4,5,Semi-Furnished,enterprise,4bdrm Duplex in Port-Harcourt for sale
"13bdrm House in Uwagboe, Benin City for sale","Edo State, Benin City",Benin City,Edo State,"₦ 60,000,000",800.0,13,13,Unfurnished,diamond,"13bdrm House in Uwagboe, Benin City for sale"
6bdrm House in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 22,000,000",460.0,6,6,Unfurnished,diamond,6bdrm House in Benin City for sale
6bdrm Duplex in Magodo Gra Phase 2 for sale,"Lagos State, Magodo",Magodo,Lagos State,"₦ 850,000,000",500.0,6,6,Semi-Furnished,diamond,6bdrm Duplex in Magodo Gra Phase 2 for sale
"2bdrm Apartment in Lakeview Estate, Amuwo-Odofin for sale","Lagos State, Amuwo-Odofin",Amuwo-Odofin,Lagos State,"₦ 100,000,000",300.0,2,2,Unfurnished,diamond,"2bdrm Apartment in Lakeview Estate, Amuwo-Odofin for sale"
"3bdrm Bungalow in T. A Garden, Isheri North for sale","Ojodu, Isheri North",Isheri North,Ojodu,"₦ 170,000,000",150.0,3,4,Semi-Furnished,enterprise,"3bdrm Bungalow in T. A Garden, Isheri North for sale"
4bdrm Duplex in Ogudu Gra for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,"₦ 1,200,000,000",400.0,4,5,Semi-Furnished,enterprise,4bdrm Duplex in Ogudu Gra for sale
"Furnished 4bdrm Duplex in Oniru, Victoria Island Extension for sale","Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,"₦ 750,000,000",300.0,4,5,Furnished,enterprise,"Furnished 4bdrm Duplex in Oniru, Victoria Island Extension for sale"
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,"₦ 250,000,000",500.0,5,5,Unfurnished,diamond,5bdrm Duplex in Lekki Expressway for sale
5bdrm House in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,"₦ 400,000,000",500.0,5,5,Semi-Furnished,diamond,5bdrm House in Off Lekki-Epe Expressway for sale
4bdrm House in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 300,000,000",500.0,4,4,Semi-Furnished,diamond,4bdrm House in Lekki Phase 1 for sale
5bdrm House in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 800,000,000",500.0,5,5,Semi-Furnished,diamond,5bdrm House in Chevron for sale
4bdrm Duplex in Apo Wumba for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 350,000,000",600.0,4,5,Unfurnished,enterprise,4bdrm Duplex in Apo Wumba for sale
5bdrm Duplex in Nnpc Estate Life for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 350,000,000",750.0,5,6,Unfurnished,enterprise,5bdrm Duplex in Nnpc Estate Life for sale
16bdrm House in Agbowo for sale,"Ibadan, Agbowo",Agbowo,Ibadan,"₦ 75,000,000",800.0,16,4,Unfurnished,diamond,16bdrm House in Agbowo for sale
"4bdrm Duplex in Irewole, Jericho for sale","Ibadan, Jericho",Jericho,Ibadan,"₦ 100,000,000",400.0,4,4,Unfurnished,diamond,"4bdrm Duplex in Irewole, Jericho for sale"
"4bdrm Bungalow in City Park And, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Egbeda,"₦ 95,000,000",450.0,4,4,Semi-Furnished,diamond,"4bdrm Bungalow in City Park And, Egbeda / Egbeda for sale"
4bdrm Duplex in Agodi Gra for sale,"Ibadan, Agodi",Agodi,Ibadan,"₦ 500,000,000",410.0,4,4,Unfurnished,diamond,4bdrm Duplex in Agodi Gra for sale
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 550,000,000",700.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Ajah for sale
4bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 320,000,000",500.0,4,4,Semi-Furnished,diamond,4bdrm Apartment in Ikate for sale
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 300,000,000",450.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Ajah for sale
"5bdrm Duplex in Planet Hills, Sabon Lugbe for sale","Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,"₦ 255,000,000",450.0,5,5,Unfurnished,diamond,"5bdrm Duplex in Planet Hills, Sabon Lugbe for sale"
5bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 700,000,000",123.0,5,5,Unfurnished,diamond,5bdrm Duplex in Ikate for sale
"4bdrm Duplex in A Serene Estate, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 370,000,000",300.0,4,4,Unfurnished,diamond,"4bdrm Duplex in A Serene Estate, Lekki Phase 1 for sale"
3bdrm Block of Flats in Wuye for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 130,000,000",250.0,3,3,Unfurnished,diamond,3bdrm Block of Flats in Wuye for sale
4bdrm Duplex in Festac for sale,"Amuwo-Odofin, Festac",Festac,Amuwo-Odofin,"₦ 220,000,000",600.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Festac for sale
2bdrm Apartment in Festac for sale,"Amuwo-Odofin, Festac",Festac,Amuwo-Odofin,"₦ 100,000,000",600.0,2,2,Unfurnished,enterprise,2bdrm Apartment in Festac for sale
4bdrm Duplex in Maryland for sale,"Lagos State, Maryland",Maryland,Lagos State,"₦ 500,000,000",300.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Maryland for sale
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 1,300,000,000",500.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Lekki for sale
5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 430,000,000",420.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Sangotedo for sale
5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 550,000,000",300.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Sangotedo for sale
2bdrm Block of Flats in Rukpokwu for sale,"Port-Harcourt, Rukpokwu",Rukpokwu,Port-Harcourt,"₦ 180,000,000",780.0,2,2,Semi-Furnished,enterprise,2bdrm Block of Flats in Rukpokwu for sale
"6bdrm House in Briansbrain, Benin City for sale","Edo State, Benin City",Benin City,Edo State,"₦ 35,000,000",1500.0,6,6,Unfurnished,diamond,"6bdrm House in Briansbrain, Benin City for sale"
Furnished 5bdrm House in Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,"₦ 950,000,000",500.0,5,5,Furnished,diamond,Furnished 5bdrm House in Magodo for sale
3bdrm Duplex in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,"₦ 650,000,000",100.0,3,3,Unfurnished,enterprise,3bdrm Duplex in Ikoyi for sale
"5bdrm Duplex in Orchid, Lekki Expressway for sale","Lekki, Lekki Expressway",Lekki Expressway,Lekki,"₦ 470,000,000",100.0,5,5,Unfurnished,enterprise,"5bdrm Duplex in Orchid, Lekki Expressway for sale"
4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 320,000,000",100.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Ikate for sale
1bdrm Apartment in Lekki Scheme 2 for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,"₦ 80,000,000",1000.0,1,1,Unfurnished,enterprise,1bdrm Apartment in Lekki Scheme 2 for sale
4bdrm Duplex in Ado / Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,"₦ 170,000,000",500.0,4,4,Semi-Furnished,diamond,4bdrm Duplex in Ado / Ajah for sale
Furnished 4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 300,000,000",500.0,4,4,Furnished,diamond,Furnished 4bdrm Duplex in Ikate for sale
5bdrm Duplex in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,"₦ 550,000,000",500.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Off Lekki-Epe Expressway for sale
3bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 300,000,000",500.0,3,3,Semi-Furnished,diamond,3bdrm Duplex in Lekki Phase 1 for sale
4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 650,000,000",500.0,4,4,Unfurnished,diamond,4bdrm Duplex in Lekki Phase 1 for sale
4bdrm Duplex in Ado / Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,"₦ 290,000,000",500.0,4,4,Semi-Furnished,diamond,4bdrm Duplex in Ado / Ajah for sale
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,200,000,000",500.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Lekki Phase 1 for sale
4bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 850,000,000",500.0,4,4,Semi-Furnished,diamond,4bdrm Duplex in Osapa london for sale
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 230,000,000",500.0,2,2,Semi-Furnished,diamond,2bdrm Apartment in Lekki Phase 1 for sale
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 300,000,000",500.0,3,3,Semi-Furnished,diamond,3bdrm Apartment in Lekki Phase 1 for sale
"5bdrm Duplex in Oakland Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,"₦ 320,000,000",300.0,5,5,Unfurnished,enterprise,"5bdrm Duplex in Oakland Estate, Sangotedo for sale"
4bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),"₦ 200,000,000",750.0,4,5,Unfurnished,diamond,4bdrm Duplex in Lokogoma for sale
Furnished 4bdrm Apartment in Katampe (Main) for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,"₦ 300,000,000",250.0,4,3,Furnished,diamond,Furnished 4bdrm Apartment in Katampe (Main) for sale
4bdrm Duplex in Wuye for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 550,000,000",450.0,4,5,Semi-Furnished,diamond,4bdrm Duplex in Wuye for sale
4bdrm Duplex in VGC / Ajah for sale,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,"₦ 150,000,000",950.0,4,4,Unfurnished,enterprise,4bdrm Duplex in VGC / Ajah for sale
"6bdrm Duplex in Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 300,000,000",450.0,6,6,Unfurnished,diamond,"6bdrm Duplex in Estate, Lugbe District for sale"
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 600,000,000",700.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Ikota for sale
"3bdrm Block of Flats in Market Square, Ago Palace for sale","Isolo, Ago Palace",Ago Palace,Isolo,"₦ 90,000,000",500.0,3,3,Unfurnished,diamond,"3bdrm Block of Flats in Market Square, Ago Palace for sale"
"5bdrm Duplex in Magodo Phase2, Kosofe for sale","Lagos State, Kosofe",Kosofe,Lagos State,"₦ 800,000,000",450.0,5,6,Semi-Furnished,diamond,"5bdrm Duplex in Magodo Phase2, Kosofe for sale"
"6bdrm House in Lead City, Felele, CHallenge / Ibadan for sale","Ibadan, CHallenge / Ibadan",CHallenge / Ibadan,Ibadan,"₦ 80,000,000",450.0,6,6,Unfurnished,diamond,"6bdrm House in Lead City, Felele, CHallenge / Ibadan for sale"
6bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),"₦ 500,000,000",800.0,6,7,Semi-Furnished,diamond,6bdrm Duplex in Lokogoma for sale
"4bdrm Duplex in 08 Garden City, Ikwerre for sale","Rivers State, Ikwerre",Ikwerre,Rivers State,"₦ 145,000,000",465.0,4,5,Unfurnished,enterprise,"4bdrm Duplex in 08 Garden City, Ikwerre for sale"
5bdrm Duplex in Omole for sale,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,"₦ 600,000,000",400.0,5,6,Semi-Furnished,enterprise,5bdrm Duplex in Omole for sale
5bdrm Duplex in Ikeja Gra for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,"₦ 1,300,000,000",750.0,5,6,Semi-Furnished,enterprise,5bdrm Duplex in Ikeja Gra for sale
4bdrm Maisonette in Ikoyi S.W for sale,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,"₦ 750,000,000",500.0,4,4,Semi-Furnished,diamond,4bdrm Maisonette in Ikoyi S.W for sale
2bdrm Apartment in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,"₦ 122,000,000",500.0,2,2,Semi-Furnished,diamond,2bdrm Apartment in Lekki Expressway for sale
3bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 380,000,000",500.0,3,3,Unfurnished,diamond,3bdrm Apartment in Ikate for sale
"5bdrm Duplex in Estate, Galadimawa for sale","Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),"₦ 500,000,000",750.0,5,6,Unfurnished,diamond,"5bdrm Duplex in Estate, Galadimawa for sale"
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 300,000,000",1200.0,2,2,Semi-Furnished,diamond,2bdrm Apartment in Lekki Phase 1 for sale
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 400,000,000",350.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Ikota for sale
"5bdrm Duplex in On Its Own Compound, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 650,000,000",1000.0,5,7,Unfurnished,diamond,"5bdrm Duplex in On Its Own Compound, Apo Resettlement for sale"
"5bdrm Duplex in Estate, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 750,000,000",750.0,5,7,Unfurnished,diamond,"5bdrm Duplex in Estate, Apo Resettlement for sale"
5bdrm House in Lekki for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 850,000,000",300.0,5,5,Unfurnished,enterprise,5bdrm House in Lekki for sale
5bdrm Duplex in Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,"₦ 350,000,000",350.0,5,6,Semi-Furnished,diamond,5bdrm Duplex in Enugu for sale
6bdrm Duplex in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,"₦ 400,000,000",817.0,6,6,Unfurnished,diamond,6bdrm Duplex in Benin City for sale
5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 300,000,000",300.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Ikota for sale
"Furnished 4bdrm Penthouse in New Road Extension,, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 95,000,000",465.0,4,4,Furnished,enterprise,"Furnished 4bdrm Penthouse in New Road Extension,, Obio-Akpor for sale"
"Furnished 3bdrm Duplex in Shell Cooperative, Eneka for sale","Port-Harcourt, Eneka",Eneka,Port-Harcourt,"₦ 260,000,000",400.0,3,3,Furnished,enterprise,"Furnished 3bdrm Duplex in Shell Cooperative, Eneka for sale"
"Furnished 3bdrm Block of Flats in Pacific Estste, Kubwa for sale","Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),"₦ 63,000,000",500.0,3,4,Furnished,diamond,"Furnished 3bdrm Block of Flats in Pacific Estste, Kubwa for sale"
"5bdrm House in Briansbrain, Benin City for sale","Edo State, Benin City",Benin City,Edo State,"₦ 20,000,000",2000.0,5,5,Unfurnished,diamond,"5bdrm House in Briansbrain, Benin City for sale"
4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 370,000,000",100.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Ikate for sale
5bdrm Duplex in Orchi Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 400,000,000",100.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Orchi Lekki for sale
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 350,000,000",100.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Ajah for sale
5bdrm Duplex in Ikoyi for sale,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,"₦ 7,400,000,000",100.0,5,5,Unfurnished,enterprise,5bdrm Duplex in Ikoyi for sale
4bdrm Duplex in Victoria Island for sale,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,"₦ 700,000,000",100.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Victoria Island for sale
"5bdrm Duplex in Orchid, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,"₦ 330,000,000",100.0,5,5,Unfurnished,enterprise,"5bdrm Duplex in Orchid, Lekki for sale"
3bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 90,000,000",100.0,3,3,Unfurnished,enterprise,3bdrm Duplex in Ajah for sale
3bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 400,000,000",100.0,3,3,Unfurnished,enterprise,3bdrm Duplex in Lekki Phase 1 for sale
"7bdrm Duplex in Pinnock Beach Estate, Osapa london for sale","Lekki, Osapa london",Osapa london,Lekki,"₦ 2,100,000,000",100.0,7,7,Unfurnished,enterprise,"7bdrm Duplex in Pinnock Beach Estate, Osapa london for sale"
3bdrm Apartment in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 100,000,000",100.0,3,3,Unfurnished,enterprise,3bdrm Apartment in Chevron for sale
4bdrm Duplex in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,"₦ 1,550,000,000",100.0,4,4,Unfurnished,enterprise,4bdrm Duplex in Ikoyi for sale
6bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 720,000,000",500.0,6,6,Semi-Furnished,diamond,6bdrm Duplex in Chevron for sale
5bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,"₦ 320,000,000",500.0,5,5,Semi-Furnished,diamond,5bdrm Duplex in Lekki Expressway for sale
Furnished 3bdrm Apartment in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,"₦ 680,000,000",500.0,3,3,Furnished,diamond,Furnished 3bdrm Apartment in Ikeja GRA for sale
"5bdrm Duplex in Megamound Estate, Ikota for sale","Lekki, Ikota",Ikota,Lekki,"₦ 450,000,000",500.0,5,6,Unfurnished,diamond,"5bdrm Duplex in Megamound Estate, Ikota for sale"
"2bdrm Block of Flats in Victory Estate, Ibeshe / Amuwo-Odofin for sale","Amuwo-Odofin, Ibeshe / Amuwo-Odofin",Ibeshe / Amuwo-Odofin,Amuwo-Odofin,"₦ 680,000,000",1800.0,2,2,Semi-Furnished,diamond,"2bdrm Block of Flats in Victory Estate, Ibeshe / Amuwo-Odofin for sale"
