title,region,region_name,region_parent_name,price,property_size,bedrooms,bathrooms,furnishing,is_boost
5bdrm Duplex in Abuja (FCT) for sale,Abuja (FCT),Abuja (FCT),,"₦ 390,000,000",400.0,5,5,Unfurnished,enterprise
"4bdrm Duplex in Choose Estate Off, Rumuosi for sale","Port-Harcourt, Rumuosi",Rumuosi,Port-Harcourt,"₦ 120,000,000",320.0,4,4,Semi-Furnished,enterprise
"3bdrm Duplex in Harmony Estate Off, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 300,000,000",468.0,3,3,Semi-Furnished,enterprise
5bdrm Duplex in Guzape Main Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 807,500,000",500.0,5,6,Semi-Furnished,enterprise
"Furnished 4bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,"₦ 200,000,000",500.0,4,5,Furnished,enterprise
5bdrm House in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 1,700,000,000",1000.0,5,1,Unfurnished,enterprise
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 600,000,000",1000.0,5,1,Unfurnished,enterprise
4bdrm Penthouse in Banana Island Ikoyi for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 2,250,000,000",1000.0,4,5,Semi-Furnished,enterprise
5bdrm Duplex in Adeniyi Jones Ikeja for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 750,000,000",600.0,5,6,Semi-Furnished,enterprise
"6bdrm Duplex in Private Property, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 1,500,000,000",4000.0,6,6,Semi-Furnished,enterprise
"3bdrm Apartment in Private Property, Katampe (Main) for sale","Katampe, Katampe (Main)",Katampe (Main),Katampe,"₦ 120,000,000",2200.0,3,3,Unfurnished,enterprise
2bdrm Apartment in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 100,000,000",300.0,2,2,Semi-Furnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 480,000,000",400.0,5,5,Semi-Furnished,enterprise
"4bdrm Duplex in Riverview (Tinubu), Berger for sale","Ojodu, Berger",Berger,Ojodu,"₦ 250,000,000",250.0,4,5,Unfurnished,enterprise
8bdrm Mansion in Asokoro Main for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 2,500,000,000",450.0,8,9,Unfurnished,enterprise
"4bdrm Bungalow in Royal Garden, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 80,000,000",400.0,4,5,Unfurnished,enterprise
2bdrm Apartment in Yaba for sale,"Lagos State, Yaba",Yaba,Lagos State,"₦ 150,000,000",250.0,2,2,Unfurnished,enterprise
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 530,000,000",500.0,5,5,Unfurnished,enterprise
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 250,000,000",250.0,4,4,Unfurnished,enterprise
"Furnished 5bdrm Duplex in Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 400,000,000",1860.0,5,5,Furnished,enterprise
"3bdrm Bungalow in Rumuosi, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 65,000,000",450.0,3,3,Semi-Furnished,enterprise
4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 850,000,000",500.0,4,5,Semi-Furnished,enterprise
4bdrm Duplex in Gbalajam-Woji Port for sale,"Port-Harcourt, Woji",Woji,Port-Harcourt,"₦ 330,000,000",400.0,4,5,Semi-Furnished,enterprise
"Furnished 4bdrm Apartment in Victoria Crest 2, Chevron for sale","Lekki, Chevron",Chevron,Lekki,"₦ 240,000,000",300.0,4,5,Furnished,enterprise
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 160,000,000",500.0,3,3,Unfurnished,enterprise
5bdrm Duplex in Jakande for sale,"Lekki, Jakande",Jakande,Lekki,"₦ 600,000,000",1000.0,5,1,Unfurnished,enterprise
"3bdrm Bungalow in Pyakasa Axis, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 95,000,000",600.0,3,4,Unfurnished,enterprise
"6bdrm Duplex in Country Home, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 93,000,000",450.0,6,7,Unfurnished,enterprise
"5bdrm Duplex in Independence Layout, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,"₦ 700,000,000",1200.0,5,6,Unfurnished,enterprise
Furnished 4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 650,000,000",500.0,4,5,Furnished,enterprise
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,"₦ 200,000,000",250.0,4,4,Unfurnished,enterprise
"5bdrm Duplex in New Road Ada George, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 135,000,000",465.0,5,6,Semi-Furnished,enterprise
Furnished 4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 180,000,000",500.0,4,4,Furnished,enterprise
2bdrm House in Bode Thomas for sale,"Surulere, Bode Thomas",Bode Thomas,Surulere,"₦ 95,000,000",1000.0,2,1,Unfurnished,enterprise
5bdrm Duplex in Chevron Drive Lekki for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 600,000,000",500.0,5,6,Semi-Furnished,enterprise
6bdrm Duplex in Katampe for sale,"Abuja (FCT), Katampe",Katampe,Abuja (FCT),"₦ 850,000,000",500.0,6,7,Unfurnished,enterprise
5bdrm Villa in Apo District for sale,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),"₦ 650,000,000",600.0,5,7,Unfurnished,enterprise
5bdrm Duplex in Akobo for sale,"Ibadan, Akobo",Akobo,Ibadan,"₦ 190,000,000",500.0,5,6,Unfurnished,enterprise
5bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 1,000,000,000",800.0,5,5,Unfurnished,enterprise
Furnished 4bdrm Apartment in Lekki Phase 2 for sale,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,"₦ 340,000,000",400.0,4,4,Furnished,enterprise
2bdrm Apartment in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,"₦ 150,000,000",150.0,2,2,Semi-Furnished,enterprise
18bdrm Block of Flats in Wuse 2 Abuja Nigeria for sale,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),"₦ 7,000,000,000",2700.0,18,2,Unfurnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 500,000,000",450.0,5,5,Semi-Furnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 480,000,000",450.0,5,5,Unfurnished,enterprise
4bdrm Duplex in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 3,500,000,000",400.0,4,4,Unfurnished,enterprise
Furnished 4bdrm Duplex in Lekki Phase 2 for sale,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,"₦ 230,000,000",500.0,4,5,Furnished,enterprise
4bdrm Duplex in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,"₦ 120,000,000",1000.0,4,1,Unfurnished,enterprise
4bdrm Duplex in Opebi for sale,"Ikeja, Opebi",Opebi,Ikeja,"₦ 520,000,000",1000.0,4,1,Unfurnished,enterprise
"3bdrm Duplex in Citadel City, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,"₦ 206,000,000",500.0,3,4,Semi-Furnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 1,400,000,000",400.0,5,5,Semi-Furnished,enterprise
3bdrm Apartment in Idu By Nizamiye for sale,"Jiwa, Idu",Idu,Jiwa,"₦ 110,000,000",250.0,3,4,Unfurnished,enterprise
2bdrm Bungalow in Fha Lugbe for sale,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 50,000,000",300.0,2,3,Unfurnished,enterprise
5bdrm Duplex in Abuja (FCT) for sale,Abuja (FCT),Abuja (FCT),,"₦ 2,000,000,000",160.0,5,5,Unfurnished,enterprise
5bdrm Duplex in Omole Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,"₦ 700,000,000",450.0,5,5,Unfurnished,enterprise
Furnished 2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 270,000,000",150.0,2,2,Furnished,enterprise
Furnished 2bdrm Penthouse in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 180,000,000",150.0,2,2,Furnished,enterprise
7bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 2,200,000,000",500.0,7,7,Unfurnished,enterprise
"3bdrm Bungalow in Ada George, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 100,000,000",465.0,3,3,Semi-Furnished,enterprise
"4bdrm Duplex in Lekki Palm City, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,"₦ 250,000,000",10.0,4,4,Unfurnished,enterprise
"4bdrm Duplex in Ikota Gra, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,"₦ 200,000,000",10.0,4,4,Unfurnished,enterprise
"4bdrm Duplex in General Paint, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,"₦ 160,000,000",10.0,4,4,Unfurnished,enterprise
2bdrm House in Epe for sale,"Lagos State, Epe",Epe,Lagos State,"₦ 40,000,000",200.0,2,3,Unfurnished,enterprise
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 849,000,000",1000.0,5,1,Unfurnished,enterprise
4bdrm Duplex in Adeniyi Jones for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,"₦ 550,000,000",1000.0,4,1,Unfurnished,enterprise
6bdrm House in Ikeja GRA for sale,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,"₦ 3,500,000,000",1000.0,6,1,Unfurnished,enterprise
3bdrm Duplex in Galadimawa for sale,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),"₦ 200,000,000",950.0,3,3,Unfurnished,enterprise
5bdrm Duplex in Ogudu Gra Lagos for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,"₦ 600,000,000",1000.0,5,6,Semi-Furnished,enterprise
6bdrm Duplex in Ijegun Ikotun Lagos for sale,"Ikotun/Igando, Ijegun",Ijegun,Ikotun/Igando,"₦ 180,000,000",678.0,6,7,Semi-Furnished,enterprise
4bdrm Apartment in Banana Island Ikoyi for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 2,200,000,000",2000.0,4,5,Semi-Furnished,enterprise
Furnished 5bdrm House in Banana Island Ikoyi for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 8,500,000,000",2000.0,5,6,Furnished,enterprise
6bdrm Duplex in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,"₦ 7,000,000,000",450.0,6,6,Semi-Furnished,enterprise
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 175,000,000",350.0,4,4,Semi-Furnished,enterprise
"5bdrm Block of Flats in Blue Roof, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,"₦ 60,000,000",313.0,5,8,Unfurnished,enterprise
"5bdrm Duplex in Light House Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 370,000,000",763.0,5,6,Semi-Furnished,enterprise
"3bdrm Duplex in F01, Kubwa for sale","Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),"₦ 90,000,000",250.0,3,4,Unfurnished,enterprise
3bdrm Apartment in Yaba for sale,"Lagos State, Yaba",Yaba,Lagos State,"₦ 220,000,000",250.0,3,3,Unfurnished,enterprise
5bdrm Duplex in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,"₦ 6,000,000,000",350.0,5,5,Unfurnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 350,000,000",350.0,5,5,Unfurnished,enterprise
4bdrm Bungalow in Akobo for sale,"Ibadan, Akobo",Akobo,Ibadan,"₦ 95,000,000",500.0,4,5,Unfurnished,enterprise
"3bdrm Duplex in Rayfield ,, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,"₦ 150,000,000",450.0,3,3,Unfurnished,enterprise
4bdrm Duplex in Ibadan for sale,"Oyo State, Ibadan",Ibadan,Oyo State,"₦ 185,000,000",450.0,4,4,Unfurnished,enterprise
3bdrm Bungalow in Majesty Estate Off for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,"₦ 125,000,000",300.0,3,4,Semi-Furnished,enterprise
5bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 300,000,000",320.0,5,5,Semi-Furnished,enterprise
2bdrm Bungalow in Ogombo for sale,"Ajah, Ogombo",Ogombo,Ajah,"₦ 67,000,000",200.0,2,2,Semi-Furnished,enterprise
3bdrm House in Omole Phase 1 for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,"₦ 320,000,000",1000.0,3,1,Unfurnished,enterprise
3bdrm Block of Flats in Off Egbeda Iyana for sale,"Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Egbeda,"₦ 250,000,000",641.0,3,4,Semi-Furnished,enterprise
Furnished 5bdrm Duplex in Ogba Gra Didiolu for sale,"Ogba, Ogba GRA",Ogba GRA,Ogba,"₦ 540,000,000",450.0,5,6,Furnished,enterprise
5bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,300,000,000",300.0,5,5,Semi-Furnished,enterprise
2bdrm Apartment in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 200,000,000",350.0,2,2,Semi-Furnished,enterprise
3bdrm Duplex in Giwa Oke Aro Clean for sale,"Kaduna State, Giwa",Giwa,Kaduna State,"₦ 45,000,000",235.0,3,4,Semi-Furnished,enterprise
6bdrm Duplex in 3Rd Avenue Gwarinpa for sale,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),"₦ 850,000,000",600.0,6,7,Unfurnished,enterprise
5bdrm Duplex in Osapa Lekki Lagos for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 350,000,000",400.0,5,5,Semi-Furnished,enterprise
"4bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,"₦ 220,000,000",500.0,4,5,Unfurnished,enterprise
4bdrm Duplex in Ogudu for sale,"Lagos State, Ogudu",Ogudu,Lagos State,"₦ 550,000,000",250.0,4,4,Unfurnished,enterprise
5bdrm Duplex in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 5,500,000,000",400.0,5,5,Unfurnished,enterprise
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 300,000,000",350.0,4,4,Unfurnished,enterprise
"6bdrm Duplex in Royal Estate, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 220,000,000",465.0,6,6,Unfurnished,enterprise
5bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 450,000,000",10.0,5,5,Unfurnished,enterprise
4bdrm Maisonette in Ikoyi S.W for sale,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,"₦ 1,800,000,000",1000.0,4,1,Unfurnished,enterprise
5bdrm House in Alausa for sale,"Ikeja, Alausa",Alausa,Ikeja,"₦ 800,000,000",1000.0,5,1,Unfurnished,enterprise
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 849,000,000",1000.0,5,1,Unfurnished,enterprise
3bdrm Block of Flats in Igbo-Efun Lekki for sale,"Lekki, Igbo-efon",Igbo-efon,Lekki,"₦ 350,000,000",708.0,3,3,Semi-Furnished,enterprise
Furnished 5bdrm Duplex in Western Foreshore for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,200,000,000",600.0,5,6,Furnished,enterprise
2bdrm Apartment in Abijo Gra Lagos for sale,"Ibeju, Abijo",Abijo,Ibeju,"₦ 80,000,000",1000.0,2,2,Semi-Furnished,enterprise
3bdrm Apartment in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),"₦ 185,000,000",300.0,3,3,Unfurnished,enterprise
4bdrm Duplex in Ogudu GRA for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,"₦ 550,000,000",350.0,4,4,Unfurnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 550,000,000",600.0,5,5,Unfurnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 1,400,000,000",400.0,5,5,Unfurnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 550,000,000",350.0,5,5,Unfurnished,enterprise
3bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 95,000,000",300.0,3,3,Unfurnished,enterprise
5bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 665,000,000",600.0,5,6,Semi-Furnished,enterprise
Furnished 5bdrm Duplex in Jahi for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 600,000,000",650.0,5,6,Furnished,enterprise
3bdrm Block of Flats in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 350,000,000",250.0,3,4,Unfurnished,enterprise
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 1,800,000,000",1000.0,5,1,Unfurnished,enterprise
5bdrm House in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,"₦ 7,657,210,000",1000.0,5,1,Unfurnished,enterprise
4bdrm Duplex in Ogba Gra for sale,"Ogba, Ogba GRA",Ogba GRA,Ogba,"₦ 260,000,000",2000.0,4,5,Semi-Furnished,enterprise
4bdrm Maisonette in Old Ikoyi Lagos for sale,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,"₦ 2,000,000,000",1000.0,4,5,Semi-Furnished,enterprise
3bdrm Apartment in Gbagada Lagos for sale,"Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,"₦ 200,000,000",1000.0,3,4,Semi-Furnished,enterprise
5bdrm Duplex in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 1,600,000,000",500.0,5,6,Semi-Furnished,enterprise
"8bdrm Duplex in Victoria Island, Karimu Kotun for sale","Victoria Island, Karimu Kotun",Karimu Kotun,Victoria Island,"₦ 5,500,000,000",1757.0,8,8,Unfurnished,enterprise
4bdrm Duplex in Naf Valley Estate for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),"₦ 850,000,000",650.0,4,4,Unfurnished,enterprise
4bdrm House in Wuse for sale,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),"₦ 650,000,000",450.0,4,4,Unfurnished,enterprise
2bdrm Apartment in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 370,000,000",350.0,2,2,Semi-Furnished,enterprise
4bdrm Duplex in Lekki for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 600,000,000",300.0,4,5,Unfurnished,enterprise
"Furnished 6bdrm Duplex in Ochacho Estate, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 450,000,000",350.0,6,7,Furnished,enterprise
4bdrm Duplex in Sangotedo Ajah for sale,"Ajah, Sangotedo",Sangotedo,Ajah,"₦ 161,000,000",342.0,4,4,Semi-Furnished,enterprise
2bdrm Apartment in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 280,000,000",150.0,2,2,Unfurnished,enterprise
4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,"₦ 230,000,000",500.0,4,4,Unfurnished,enterprise
Furnished 3bdrm Apartment in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,Lagos State,"₦ 680,000,000",250.0,3,3,Furnished,enterprise
5bdrm Duplex in Idado for sale,"Lekki, Idado",Idado,Lekki,"₦ 400,000,000",350.0,5,5,Unfurnished,enterprise
"5bdrm Duplex in Gwarinpa Main Abuja, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 850,000,000",450.0,5,6,Semi-Furnished,enterprise
Furnished 2bdrm Apartment in Iwaya for sale,"Yaba, Iwaya",Iwaya,Yaba,"₦ 100,000,000",600.0,2,2,Furnished,enterprise
4bdrm House in Alaka Estate for sale,"Surulere, Alaka Estate",Alaka Estate,Surulere,"₦ 450,000,000",1000.0,4,1,Unfurnished,enterprise
5bdrm Bungalow in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),"₦ 130,000,000",850.0,5,5,Unfurnished,enterprise
3bdrm Block of Flats in Abulegba Lagos for sale,"Lagos State, Abule Egba",Abule Egba,Lagos State,"₦ 300,000,000",600.0,3,4,Semi-Furnished,enterprise
"3bdrm Block of Flats in Private Property, Dape for sale","Gwarinpa, Dape",Dape,Gwarinpa,"₦ 120,000,000",850.0,3,3,Unfurnished,enterprise
4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,"₦ 350,000,000",250.0,4,4,Unfurnished,enterprise
4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 470,000,000",800.0,4,4,Unfurnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 470,000,000",400.0,5,5,Semi-Furnished,enterprise
Furnished 2bdrm Apartment in Ikate Palm Spring for sale,"Lekki, Ikate",Ikate,Lekki,"₦ 200,000,000",200.0,2,3,Furnished,enterprise
5bdrm Duplex in Utako for sale,"Abuja (FCT), Utako",Utako,Abuja (FCT),"₦ 800,000,000",500.0,5,6,Unfurnished,enterprise
"4bdrm Duplex in Nuga Luxury Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 150,000,000",350.0,4,5,Unfurnished,enterprise
"7bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 350,000,000",750.0,7,8,Unfurnished,enterprise
5bdrm Duplex in Jabi for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),"₦ 1,100,000,000",350.0,5,5,Unfurnished,enterprise
5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,"₦ 650,000,000",450.0,5,5,Unfurnished,enterprise
3bdrm Apartment in Surulere for sale,"Lagos State, Surulere",Surulere,Lagos State,"₦ 170,000,000",200.0,3,3,Semi-Furnished,enterprise
2bdrm Apartment in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,"₦ 180,000,000",150.0,2,2,Unfurnished,enterprise
"4bdrm Duplex in Ikota Gra, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,"₦ 250,000,000",10.0,4,4,Unfurnished,enterprise
5bdrm Duplex in Wuye Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),"₦ 1,400,000,000",500.0,5,6,Semi-Furnished,enterprise
3bdrm Apartment in Jahi for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),"₦ 250,000,000",200.0,3,3,Unfurnished,enterprise
"5bdrm Duplex in Osapa London, Jakande for sale","Lekki, Jakande",Jakande,Lekki,"₦ 400,000,000",200.0,5,5,Unfurnished,enterprise
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,"₦ 1,720,000,000",450.0,5,5,Semi-Furnished,enterprise
"3bdrm Bungalow in High Cost, Kaduna / Kaduna State for sale","Kaduna State, Kaduna / Kaduna State",Kaduna / Kaduna State,Kaduna State,"₦ 82,800,000",900.0,3,4,Unfurnished,enterprise
"6bdrm Duplex in Private Property, Guzape District for sale","Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),"₦ 750,000,000",500.0,6,6,Unfurnished,enterprise
3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 320,000,000",300.0,3,3,Semi-Furnished,enterprise
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,"₦ 300,000,000",300.0,2,2,Semi-Furnished,enterprise
11bdrm Apartment in Aguda Surulere Lagos for sale,"Surulere, Aguda / Surulere",Aguda / Surulere,Surulere,"₦ 400,000,000",613.0,11,13,Unfurnished,enterprise
"3bdrm Bungalow in Jedo Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),"₦ 130,000,000",500.0,3,4,Unfurnished,enterprise
"4bdrm Duplex in Unity Estate Off, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,"₦ 130,000,000",465.0,4,4,Semi-Furnished,enterprise
5bdrm Duplex in Apo Resettlement for sale,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,"₦ 550,000,000",600.0,5,6,Semi-Furnished,enterprise
"Furnished 4bdrm Duplex in Valley Estate, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,"₦ 260,000,000",500.0,4,5,Furnished,enterprise
5bdrm Duplex in Opebi for sale,"Ikeja, Opebi",Opebi,Ikeja,"₦ 650,000,000",1000.0,5,1,Unfurnished,enterprise
