Title,region,Region Name,region_parent_name,Price,Property Size,Bedrooms,Bathrooms,Furnishing,Is Boosted,House Type,Region Parent Name
5bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),350000000.0,800.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
2bdrm Block of Flats in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,550000000.0,4200.0,2,3,Unfurnished,enterprise,Block Of Flats,Rivers State
6bdrm Duplex in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1800000000.0,1500.0,6,6,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
5bdrm Duplex in Dawaki News for sale,"Gwarinpa, Dawaki",Dawaki,Gwarinpa,80000000.0,500.0,5,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Mabushi Abuja for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),700000000.0,1000.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
7bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),1500000000.0,1000.0,7,7,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
7bdrm Duplex in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),2000000000.0,1000.0,7,7,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Galadimawa Abuja for sale,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),155000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
3bdrm Bungalow in Lokogoma Abuja for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),100000000.0,800.0,3,3,Semi-Furnished,vip_gold,Bungalow,Abuja (FCT)
3bdrm Duplex in Katampe Main Abuja for sale,"Katampe, Katampe (Main)",Katampe (Main),Katampe,130000000.0,1000.0,3,3,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,300000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
5bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,350000000.0,1000.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Lugbe Abuja for sale,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),140000000.0,450.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
2bdrm Block of Flats in Mabushi Abuja for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),500000000.0,885.0,2,2,Semi-Furnished,vip_gold,Block Of Flats,Abuja (FCT)
6bdrm Duplex in Mabushi Abuja for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),520000000.0,1000.0,6,6,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Guzape Main for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),1800000000.0,1600.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
5bdrm Duplex in Jabi Abuja for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),650000000.0,1187.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
"5bdrm Duplex in Secured Estate, Oko-Oba for sale","Agege, Oko-Oba",Oko-Oba,Agege,380000000.0,300.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Golf Annex, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,125000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Enugu State
3bdrm Apartment in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1600000000.0,1570.0,3,3,Semi-Furnished,vip_gold,Apartment,Abuja (FCT)
4bdrm Duplex in Mabushi Abuja for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),300000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
Furnished 3bdrm Duplex in Wuye Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),160000000.0,1000.0,3,3,Furnished,vip_gold,Duplex,Abuja (FCT)
"4bdrm Duplex in Jabi Abuja, Wuye for sale","Abuja (FCT), Wuye",Wuye,Abuja (FCT),1700000000.0,1400.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
6bdrm Duplex in Jabi Abuja for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),900000000.0,1000.0,6,6,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
6bdrm Maisonette in Navy Estate Karshi for Sale,"Abuja (FCT), Karshi",Karshi,Abuja (FCT),150000000.0,1400.0,6,5,Semi-Furnished,enterprise,Maisonette,Abuja (FCT)
3bdrm Bungalow in Dakwo District Abuja for sale,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),180000000.0,1000.0,3,3,Semi-Furnished,vip_gold,Bungalow,Abuja (FCT)
3bdrm Bungalow in Dakwo District Abuja for sale,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),165000000.0,1000.0,3,3,Semi-Furnished,vip_gold,Bungalow,Abuja (FCT)
"4bdrm Duplex in New Road, Eneka for sale","Port-Harcourt, Eneka",Eneka,Port-Harcourt,200000000.0,465.0,4,4,Semi-Furnished,premium,Duplex,Rivers State
5bdrm Duplex in Jahi Abuja for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),450000000.0,1000.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),1000000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Wuye Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),330000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Wuye 2 Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),800000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
2bdrm Block of Flats in Jahi Abuja for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),100000000.0,1000.0,2,2,Semi-Furnished,vip_gold,Block Of Flats,Abuja (FCT)
4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,1200000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Gwarinpa Abuja for sale,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),480000000.0,900.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Life Camp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,270000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
5bdrm Duplex in Wuye Abuja for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),1000000000.0,900.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
6bdrm Duplex in Asokoro Abuja for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1300000000.0,1136.0,6,6,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
6bdrm Duplex in Wuse Abuja for sale,"Abuja (FCT), Wuse",Wuse,Abuja (FCT),1900000000.0,900.0,6,6,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
"4bdrm Duplex in Secured Area, Aguda / Ogba for sale","Ogba, Aguda / Ogba",Aguda / Ogba,Ogba,285000000.0,280.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"3bdrm Block of Flats in Secured Area, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,1200000000.0,550.0,3,3,Semi-Furnished,enterprise,Block Of Flats,Lagos Island
"4bdrm Duplex in Secured Area, Anthony Village for sale","Maryland, Anthony Village",Anthony Village,Maryland,400000000.0,280.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
5bdrm Duplex in Apo Abuja for sale,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),800000000.0,1000.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),700000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
"2bdrm Block of Flats in Lokogoma Abuja, Maitama for sale","Abuja (FCT), Maitama",Maitama,Abuja (FCT),380000000.0,1000.0,2,2,Semi-Furnished,vip_gold,Block Of Flats,Abuja (FCT)
5bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),500000000.0,1000.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
3bdrm Block of Flats in Durumi Abuja for sale,"Abuja (FCT), Durumi",Durumi,Abuja (FCT),90000000.0,1000.0,3,3,Semi-Furnished,vip_gold,Block Of Flats,Abuja (FCT)
5bdrm Duplex in Lokogoma Abuja for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),360000000.0,1000.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
4bdrm Duplex in Jahi Abuja for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),280000000.0,1000.0,4,4,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
2bdrm Block of Flats in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),180000000.0,1000.0,2,2,Semi-Furnished,vip_gold,Block Of Flats,Abuja (FCT)
6bdrm Duplex in Garki Abuja for sale,"Jigawa State, Garki",Garki,Jigawa State,1000000000.0,1000.0,6,6,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
6bdrm Duplex in Jabi Abuja for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),320000000.0,1000.0,6,6,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
5bdrm Duplex in Apo Abuja for sale,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),600000000.0,1000.0,5,5,Semi-Furnished,vip_gold,Duplex,Abuja (FCT)
"4bdrm Duplex in Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,480000000.0,300.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Rumuahalu for sale,"Port-Harcourt, Rumuahalu",Rumuahalu,Port-Harcourt,210000000.0,245.0,4,4,Semi-Furnished,enterprise,Duplex,Rivers State
4bdrm Duplex in Kado for sale,"Abuja (FCT), Kado",Kado,Abuja (FCT),230000000.0,1900.0,4,4,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
"5bdrm Duplex in Mini Estate, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,250000000.0,1000.0,5,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
"14bdrm Block of Flats in White House, Okokomaiko for sale","Ojo, Okokomaiko",Okokomaiko,Ojo,114000000.0,500.0,14,14,Semi-Furnished,diamond,Block Of Flats,Lagos Mainland
"5bdrm Duplex in Secured Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,650000000.0,300.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
5bdrm Bungalow in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,130000000.0,500.0,5,5,Semi-Furnished,enterprise,Bungalow,Rivers State
"3bdrm Block of Flats in Secured Area, Allen Avenue for sale","Ikeja, Allen Avenue",Allen Avenue,Ikeja,260000000.0,900.0,3,3,Semi-Furnished,enterprise,Block Of Flats,Lagos Mainland
"5bdrm Duplex in Secured Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,700000000.0,300.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
3bdrm Block of Flats in Jahi By Gilmor for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),620000000.0,1000.0,3,3,Unfurnished,enterprise,Block Of Flats,Abuja (FCT)
Furnished 3bdrm Bungalow in Gudu for sale,"Abuja (FCT), Gudu",Gudu,Abuja (FCT),280000000.0,700.0,3,3,Furnished,enterprise,Bungalow,Abuja (FCT)
"4bdrm Duplex in Estate, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,Lagos State,265000000.0,450.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"3bdrm Block of Flats in Secured Area, Allen Avenue for sale","Ikeja, Allen Avenue",Allen Avenue,Ikeja,500000000.0,460.0,3,3,Semi-Furnished,enterprise,Block Of Flats,Lagos Mainland
"4bdrm Duplex in Secured Estate, Omole Phase 1 for sale","Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,670000000.0,300.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
5bdrm Bungalow in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,120000000.0,900.0,5,5,Semi-Furnished,diamond,Bungalow,Edo State
"4bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,680000000.0,350.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Estate, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,600000000.0,300.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
3bdrm Apartment in Jahi Gilmor for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),140000000.0,1500.0,3,4,Semi-Furnished,enterprise,Apartment,Abuja (FCT)
"3bdrm Bungalow in Secured Area, Oke-Afa for sale","Isolo, Oke-Afa",Oke-Afa,Isolo,80000000.0,300.0,3,3,Semi-Furnished,enterprise,Bungalow,Lagos Mainland
"Furnished Mini Flat in Langgate Home, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,130000000.0,600.0,3,3,Furnished,diamond,Unknown,Lagos Island
"8bdrm Block of Flats in Infant Jesus Asaba, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,250000000.0,500.0,8,8,Unfurnished,diamond,Block Of Flats,Delta State
"4bdrm Duplex in Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,360000000.0,290.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Secured Estate, Alakuko for sale","Ifako-Ijaiye, Alakuko",Alakuko,Ifako-Ijaiye,270000000.0,280.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
2bdrm Block of Flats in Private Estate for sale,"Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Ikotun/Igando,145000000.0,892.0,2,2,Semi-Furnished,diamond,Block Of Flats,Lagos Mainland
"2bdrm Block of Flats in Cpc Community, Dawaki for sale","Gwarinpa, Dawaki",Dawaki,Gwarinpa,350000000.0,550.0,2,2,Semi-Furnished,enterprise,Block Of Flats,Abuja (FCT)
"5bdrm Duplex in Estate, Ikate for sale","Lekki, Ikate",Ikate,Lekki,1200000000.0,500.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
"5bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,550000000.0,350.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"Furnished 4bdrm Duplex in Estate, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,Lagos State,175000000.0,250.0,4,4,Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,430000000.0,290.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"5bdrm Duplex in Secured Estate, Magodo Isheri for sale","Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,400000000.0,300.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Golf Estate Enugu for sale,Enugu State,Enugu State,,160000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Enugu State
2bdrm Block of Flats in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,210000000.0,1630.0,2,2,Unfurnished,enterprise,Block Of Flats,Rivers State
3bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,120000000.0,900.0,3,3,Unfurnished,diamond,Block Of Flats,Edo State
"2bdrm Block of Flats in Secured Area, Gbagada for sale","Lagos State, Gbagada",Gbagada,Lagos State,80000000.0,600.0,2,2,Semi-Furnished,enterprise,Block Of Flats,Lagos Mainland
"5bdrm Duplex in Secured Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,600000000.0,300.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Bungalow in Free Solar Power, Elerangbe for sale","Ibeju, Elerangbe",Elerangbe,Ibeju,85000000.0,300.0,4,4,Unfurnished,diamond,Bungalow,Lagos Island
"4bdrm Duplex in Ogufayo, Lakowe for sale","Ibeju, Lakowe",Lakowe,Ibeju,115000000.0,1000.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
"5bdrm Bungalow in Unique Estate, Baruwa for sale","Ipaja, Baruwa",Baruwa,Ipaja,135000000.0,600.0,5,4,Unfurnished,diamond,Bungalow,Lagos Mainland
Furnished 6bdrm Duplex in Garki Area 8 for sale,"Garki 1, Area 8",Area 8,Garki 1,1000000000.0,1000.0,6,6,Furnished,vip_gold,Duplex,Abuja (FCT)
Furnished 4bdrm Duplex in Rumuahalu for sale,"Port-Harcourt, Rumuahalu",Rumuahalu,Port-Harcourt,100000000.0,465.0,4,4,Furnished,enterprise,Duplex,Rivers State
4bdrm Bungalow in Rumuahalu for sale,"Port-Harcourt, Rumuahalu",Rumuahalu,Port-Harcourt,90000000.0,230.0,4,4,Semi-Furnished,enterprise,Bungalow,Rivers State
"4bdrm Maisonette in Secured Area, Banana Island for sale","Ikoyi, Banana Island",Banana Island,Ikoyi,1700000000.0,1200.0,4,4,Semi-Furnished,enterprise,Maisonette,Lagos Island
"Furnished 5bdrm Duplex in Secured Area, Magodo Isheri for sale","Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,600000000.0,400.0,5,5,Furnished,enterprise,Duplex,Lagos Mainland
"5bdrm Duplex in Secured Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,700000000.0,350.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Galadimawa for sale,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),350000000.0,500.0,4,4,Unfurnished,enterprise,Duplex,Abuja (FCT)
2bdrm Apartment in Lekki Chevron Toll for sale,"Lekki, Chevron",Chevron,Lekki,95000000.0,1000.0,2,2,Semi-Furnished,enterprise,Apartment,Lagos Island
Furnished 3bdrm House in Ado / Ajah for sale,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,150000000.0,500.0,3,3,Furnished,diamond,House,Lagos Island
5bdrm Duplex in Secured Estate for sale,"Isolo, Ajao Estate",Ajao Estate,Isolo,260000000.0,290.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Maisonette in Secured Area, Old Ikoyi for sale","Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,1700000000.0,700.0,4,4,Semi-Furnished,enterprise,Maisonette,Lagos Island
"5bdrm Duplex in Secured Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,580000000.0,450.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
4bdrm Duplex in Thinkers Corner for sale,"Enugu State, Enugu",Enugu,Enugu State,130000000.0,400.0,4,4,Unfurnished,diamond,Duplex,Enugu State
"5bdrm Duplex in Secured Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,750000000.0,350.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,370000000.0,250.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
5bdrm Duplex in Centenary City Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,260000000.0,500.0,5,5,Semi-Furnished,diamond,Duplex,Enugu State
"14bdrm Block of Flats in Marble Hill, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,450000000.0,200.0,14,20,Unfurnished,diamond,Block Of Flats,Delta State
"5bdrm Duplex in Secured Estate, Ikeja GRA for sale","Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,1100000000.0,350.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"2bdrm Block of Flats in Secured Are, Ikoyi S.W for sale","Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,270000000.0,500.0,2,2,Semi-Furnished,enterprise,Block Of Flats,Lagos Island
"2bdrm Block of Flats in Secured Estate, Ipaja / Ipaja for sale","Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,70000000.0,1200.0,2,2,Semi-Furnished,enterprise,Block Of Flats,Lagos Mainland
2bdrm Block of Flats in Uzoba for sale,"Port-Harcourt, Uzoba",Uzoba,Port-Harcourt,130000000.0,1395.0,2,2,Semi-Furnished,enterprise,Block Of Flats,Rivers State
4bdrm Duplex in Dawaki for sale,"Gwarinpa, Dawaki",Dawaki,Gwarinpa,280000000.0,1900.0,4,4,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
"5bdrm Duplex in Behind New General, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,270000000.0,500.0,5,6,Semi-Furnished,diamond,Duplex,Delta State
"3bdrm Bungalow in Estate, Ayobo for sale","Ipaja, Ayobo",Ayobo,Ipaja,95000000.0,350.0,3,3,Semi-Furnished,enterprise,Bungalow,Lagos Mainland
"4bdrm Duplex in Olive Park Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,230000000.0,500.0,4,4,Unfurnished,diamond,Duplex,Lagos Island
4bdrm Duplex in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,200000000.0,450.0,4,4,Unfurnished,diamond,Duplex,Edo State
"3bdrm Block of Flats in Secured Area, Opebi for sale","Ikeja, Opebi",Opebi,Ikeja,500000000.0,600.0,3,3,Semi-Furnished,enterprise,Block Of Flats,Lagos Mainland
4bdrm Duplex in Transekulu New Gra for sale,"Enugu State, Enugu",Enugu,Enugu State,150000000.0,500.0,4,4,Semi-Furnished,diamond,Duplex,Enugu State
4bdrm Duplex in Transekulu New Gra for sale,"Enugu State, Enugu",Enugu,Enugu State,130000000.0,400.0,4,4,Semi-Furnished,diamond,Duplex,Enugu State
3bdrm Duplex in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,80000000.0,235.0,3,3,Unfurnished,enterprise,Duplex,Rivers State
"4bdrm Duplex in Secured Estate, Wempco Road for sale","Ogba, Wempco Road",Wempco Road,Ogba,340000000.0,270.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"5bdrm Duplex in Secured Estate, Chevron for sale","Lekki, Chevron",Chevron,Lekki,650000000.0,300.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Secured Area, Ifako-Ogba for sale","Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,215000000.0,270.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"Furnished 3bdrm Bungalow in Santos Estate, Lokogoma for sale","Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),120000000.0,650.0,3,3,Furnished,False,Bungalow,Abuja (FCT)
"4bdrm Duplex in Main Centenary, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,220000000.0,500.0,4,5,Semi-Furnished,diamond,Duplex,Enugu State
3bdrm Block of Flats in Off Ago-Palace Way for sale,"Isolo, Ago Palace",Ago Palace,Isolo,230000000.0,650.0,3,3,Unfurnished,diamond,Block Of Flats,Lagos Mainland
"5bdrm Duplex in Estate, Omole Phase 1 for sale","Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,620000000.0,300.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Secured Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,450000000.0,280.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Secured Area, Ifako-Ogba for sale","Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,220000000.0,250.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
9bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1500000000.0,1500.0,9,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
4bdrm Duplex in Obio-Akpor for sale,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,180000000.0,465.0,4,4,Semi-Furnished,enterprise,Duplex,Rivers State
2bdrm Block of Flats in Rukpokwu for sale,"Port-Harcourt, Rukpokwu",Rukpokwu,Port-Harcourt,150000000.0,930.0,2,2,Unfurnished,enterprise,Block Of Flats,Rivers State
"3bdrm Duplex in Secured Area, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,Lagos State,180000000.0,250.0,3,3,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"5bdrm Duplex in Police Service, Idu for sale","Jiwa, Idu",Idu,Jiwa,120000000.0,1200.0,5,5,Unfurnished,enterprise,Duplex,Abuja (FCT)
5bdrm Duplex in Guzape for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),750000000.0,1000.0,5,5,Semi-Furnished,enterprise,Duplex,Abuja (FCT)
3bdrm Duplex in Eleko for sale,"Ibeju, Eleko",Eleko,Ibeju,109440000.0,500.0,3,3,Unfurnished,diamond,Duplex,Lagos Island
"5bdrm Duplex in Secured Area, Chevron for sale","Lekki, Chevron",Chevron,Lekki,350000000.0,300.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Island
"4bdrm Duplex in Secured Estate, Magodo Isheri for sale","Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,380000000.0,250.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
Furnished 4bdrm Bungalow in Rukpokwu for sale,"Port-Harcourt, Rukpokwu",Rukpokwu,Port-Harcourt,120000000.0,465.0,4,4,Furnished,enterprise,Bungalow,Rivers State
3bdrm Bungalow in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,70000000.0,1800.0,3,3,Unfurnished,diamond,Bungalow,Edo State
3bdrm Duplex in Benin City for sale,"Edo State, Benin City",Benin City,Edo State,85000000.0,900.0,3,3,Semi-Furnished,diamond,Duplex,Edo State
"4bdrm Duplex in Secured Estate, Ifako-Ogba for sale","Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,255000000.0,290.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"5bdrm Duplex in Secured Estate, Ogba GRA for sale","Ogba, Ogba GRA",Ogba GRA,Ogba,560000000.0,600.0,5,5,Semi-Furnished,enterprise,Duplex,Lagos Mainland
"4bdrm Duplex in Secured Estate, Opebi for sale","Ikeja, Opebi",Opebi,Ikeja,480000000.0,300.0,4,4,Semi-Furnished,enterprise,Duplex,Lagos Mainland
